1033: 0.151081, 0.190435 avg, 0.001000 rate, 4.721531 seconds, 66112 images
1034: 0.180762, 0.189468 avg, 0.001000 rate, 4.373005 seconds, 66176 images
1035: 0.127990, 0.183320 avg, 0.001000 rate, 5.318688 seconds, 66240 images
1036: 0.220420, 0.187030 avg, 0.001000 rate, 4.407174 seconds, 66304 images
1037: 0.136122, 0.181939 avg, 0.001000 rate, 5.119381 seconds, 66368 images
1038: 0.175899, 0.181335 avg, 0.001000 rate, 4.911699 seconds, 66432 images
1039: 0.133614, 0.176563 avg, 0.001000 rate, 4.815951 seconds, 66496 images
1040: 0.197360, 0.178643 avg, 0.001000 rate, 4.469760 seconds, 66560 images
1041: 0.320713, 0.192850 avg, 0.001000 rate, 9.078712 seconds, 66624 images
1042: 0.204387, 0.194003 avg, 0.001000 rate, 9.780514 seconds, 66688 images
1043: 0.398554, 0.214459 avg, 0.001000 rate, 8.678118 seconds, 66752 images
1044: 0.199392, 0.212952 avg, 0.001000 rate, 8.987295 seconds, 66816 images
1045: 0.186244, 0.210281 avg, 0.001000 rate, 9.820398 seconds, 66880 images
1046: 0.278182, 0.217071 avg, 0.001000 rate, 8.647460 seconds, 66944 images
1047: 0.275424, 0.222906 avg, 0.001000 rate, 10.076624 seconds, 67008 images
1048: 0.188401, 0.219456 avg, 0.001000 rate, 9.894603 seconds, 67072 images
1049: 0.233747, 0.220885 avg, 0.001000 rate, 8.861528 seconds, 67136 images
1050: 0.228881, 0.221685 avg, 0.001000 rate, 9.957825 seconds, 67200 images
1051: 0.143900, 0.213906 avg, 0.001000 rate, 7.527184 seconds, 67264 images
1052: 0.178919, 0.210408 avg, 0.001000 rate, 8.590585 seconds, 67328 images
1053: 0.192008, 0.208568 avg, 0.001000 rate, 7.056685 seconds, 67392 images
1054: 0.373964, 0.225107 avg, 0.001000 rate, 7.976369 seconds, 67456 images
1055: 0.136653, 0.216262 avg, 0.001000 rate, 8.051435 seconds, 67520 images
1056: 0.159865, 0.210622 avg, 0.001000 rate, 7.934258 seconds, 67584 images
1057: 0.169633, 0.206523 avg, 0.001000 rate, 7.119648 seconds, 67648 images
1058: 0.241843, 0.210055 avg, 0.001000 rate, 8.304150 seconds, 67712 images
1059: 0.143467, 0.203396 avg, 0.001000 rate, 8.620938 seconds, 67776 images
1060: 0.178380, 0.200895 avg, 0.001000 rate, 7.380829 seconds, 67840 images
1061: 0.421432, 0.222948 avg, 0.001000 rate, 9.277499 seconds, 67904 images
1062: 0.258244, 0.226478 avg, 0.001000 rate, 10.484077 seconds, 67968 images
1063: 0.177172, 0.221547 avg, 0.001000 rate, 10.905143 seconds, 68032 images
1064: 0.172658, 0.216659 avg, 0.001000 rate, 10.600849 seconds, 68096 images
1065: 0.227535, 0.217746 avg, 0.001000 rate, 9.464028 seconds, 68160 images
1066: 0.136306, 0.209602 avg, 0.001000 rate, 8.588764 seconds, 68224 images
1067: 0.158507, 0.204493 avg, 0.001000 rate, 9.775052 seconds, 68288 images
1068: 0.176672, 0.201711 avg, 0.001000 rate, 9.533551 seconds, 68352 images
1069: 0.170048, 0.198544 avg, 0.001000 rate, 10.016179 seconds, 68416 images
1070: 0.092656, 0.187956 avg, 0.001000 rate, 9.378451 seconds, 68480 images
1071: 0.161218, 0.185282 avg, 0.001000 rate, 9.827761 seconds, 68544 images
1072: 0.089048, 0.175658 avg, 0.001000 rate, 9.602934 seconds, 68608 images
1073: 0.138367, 0.171929 avg, 0.001000 rate, 8.501677 seconds, 68672 images
1074: 0.167103, 0.171447 avg, 0.001000 rate, 8.523019 seconds, 68736 images
1075: 0.145767, 0.168879 avg, 0.001000 rate, 9.839894 seconds, 68800 images
1076: 0.195544, 0.171545 avg, 0.001000 rate, 9.720992 seconds, 68864 images
1077: 0.173078, 0.171698 avg, 0.001000 rate, 9.824769 seconds, 68928 images
1078: 0.106780, 0.165207 avg, 0.001000 rate, 8.726066 seconds, 68992 images
1079: 0.135962, 0.162282 avg, 0.001000 rate, 9.288176 seconds, 69056 images
1080: 0.188183, 0.164872 avg, 0.001000 rate, 9.967085 seconds, 69120 images
1081: 0.106541, 0.159039 avg, 0.001000 rate, 9.435300 seconds, 69184 images
1082: 0.094394, 0.152575 avg, 0.001000 rate, 9.772452 seconds, 69248 images
1083: 0.165111, 0.153828 avg, 0.001000 rate, 9.179106 seconds, 69312 images
1084: 0.108296, 0.149275 avg, 0.001000 rate, 10.531064 seconds, 69376 images
1085: 0.235851, 0.157933 avg, 0.001000 rate, 10.255497 seconds, 69440 images
1086: 0.223949, 0.164534 avg, 0.001000 rate, 9.867402 seconds, 69504 images
1087: 0.127927, 0.160873 avg, 0.001000 rate, 9.780228 seconds, 69568 images
1088: 0.141791, 0.158965 avg, 0.001000 rate, 10.528274 seconds, 69632 images
1089: 0.085549, 0.151624 avg, 0.001000 rate, 10.732360 seconds, 69696 images
1090: 0.102105, 0.146672 avg, 0.001000 rate, 10.554644 seconds, 69760 images
1091: 0.264928, 0.158497 avg, 0.001000 rate, 4.690105 seconds, 69824 images
1092: 0.121758, 0.154823 avg, 0.001000 rate, 4.197796 seconds, 69888 images
1093: 0.146664, 0.154007 avg, 0.001000 rate, 4.880422 seconds, 69952 images
1094: 0.253363, 0.163943 avg, 0.001000 rate, 4.532577 seconds, 70016 images
1095: 0.242982, 0.171847 avg, 0.001000 rate, 4.393646 seconds, 70080 images
1096: 0.187693, 0.173431 avg, 0.001000 rate, 4.778553 seconds, 70144 images
1097: 0.195590, 0.175647 avg, 0.001000 rate, 4.420822 seconds, 70208 images
1098: 0.115447, 0.169627 avg, 0.001000 rate, 5.023276 seconds, 70272 images
1099: 0.185879, 0.171252 avg, 0.001000 rate, 5.125458 seconds, 70336 images
1100: 0.252407, 0.179368 avg, 0.001000 rate, 4.940570 seconds, 70400 images
1101: 0.164109, 0.177842 avg, 0.001000 rate, 7.787668 seconds, 70464 images
1102: 0.157114, 0.175769 avg, 0.001000 rate, 7.704865 seconds, 70528 images
1103: 0.182966, 0.176489 avg, 0.001000 rate, 7.776507 seconds, 70592 images
1104: 0.143717, 0.173212 avg, 0.001000 rate, 7.655339 seconds, 70656 images
1105: 0.156493, 0.171540 avg, 0.001000 rate, 7.515289 seconds, 70720 images
1106: 0.141684, 0.168554 avg, 0.001000 rate, 8.849751 seconds, 70784 images
1107: 0.108466, 0.162545 avg, 0.001000 rate, 8.492520 seconds, 70848 images
1108: 0.155553, 0.161846 avg, 0.001000 rate, 8.415458 seconds, 70912 images
1109: 0.066900, 0.152352 avg, 0.001000 rate, 8.700050 seconds, 70976 images
1110: 0.080638, 0.145180 avg, 0.001000 rate, 8.426662 seconds, 71040 images
1111: 0.152320, 0.145894 avg, 0.001000 rate, 9.772963 seconds, 71104 images
1112: 0.155702, 0.146875 avg, 0.001000 rate, 10.240848 seconds, 71168 images
1113: 0.088776, 0.141065 avg, 0.001000 rate, 11.165065 seconds, 71232 images
1114: 0.130957, 0.140054 avg, 0.001000 rate, 10.211492 seconds, 71296 images
1115: 0.119822, 0.138031 avg, 0.001000 rate, 10.123488 seconds, 71360 images
1116: 0.087662, 0.132994 avg, 0.001000 rate, 10.482588 seconds, 71424 images
1117: 0.245170, 0.144212 avg, 0.001000 rate, 10.891082 seconds, 71488 images
1118: 0.177081, 0.147499 avg, 0.001000 rate, 11.240500 seconds, 71552 images
1119: 0.146986, 0.147447 avg, 0.001000 rate, 10.187607 seconds, 71616 images
1120: 0.147712, 0.147474 avg, 0.001000 rate, 11.115678 seconds, 71680 images
1121: 0.255501, 0.158276 avg, 0.001000 rate, 4.232218 seconds, 71744 images
1122: 0.195031, 0.161952 avg, 0.001000 rate, 4.846244 seconds, 71808 images
1123: 0.134346, 0.159191 avg, 0.001000 rate, 4.969686 seconds, 71872 images
1124: 0.197139, 0.162986 avg, 0.001000 rate, 4.767592 seconds, 71936 images
1125: 0.173461, 0.164033 avg, 0.001000 rate, 4.295817 seconds, 72000 images
1126: 0.099027, 0.157533 avg, 0.001000 rate, 4.020469 seconds, 72064 images
1127: 0.158197, 0.157599 avg, 0.001000 rate, 4.676629 seconds, 72128 images
1128: 0.170839, 0.158923 avg, 0.001000 rate, 5.044267 seconds, 72192 images
1129: 0.152233, 0.158254 avg, 0.001000 rate, 5.028795 seconds, 72256 images
1130: 0.149879, 0.157417 avg, 0.001000 rate, 4.393801 seconds, 72320 images
1131: 0.202666, 0.161942 avg, 0.001000 rate, 4.686759 seconds, 72384 images
1132: 0.108193, 0.156567 avg, 0.001000 rate, 4.440774 seconds, 72448 images
1133: 0.134142, 0.154324 avg, 0.001000 rate, 5.155114 seconds, 72512 images
1134: 0.164057, 0.155298 avg, 0.001000 rate, 5.219187 seconds, 72576 images
1135: 0.091140, 0.148882 avg, 0.001000 rate, 4.820994 seconds, 72640 images
1136: 0.206107, 0.154604 avg, 0.001000 rate, 4.668541 seconds, 72704 images
1137: 0.148640, 0.154008 avg, 0.001000 rate, 4.846053 seconds, 72768 images
1138: 0.107996, 0.149407 avg, 0.001000 rate, 5.585408 seconds, 72832 images
1139: 0.218892, 0.156355 avg, 0.001000 rate, 5.662630 seconds, 72896 images
1140: 0.128501, 0.153570 avg, 0.001000 rate, 5.211768 seconds, 72960 images
1141: 0.151990, 0.153412 avg, 0.001000 rate, 9.811698 seconds, 73024 images
1142: 0.215789, 0.159650 avg, 0.001000 rate, 11.090607 seconds, 73088 images
1143: 0.219823, 0.165667 avg, 0.001000 rate, 9.565846 seconds, 73152 images
1144: 0.198919, 0.168992 avg, 0.001000 rate, 10.317651 seconds, 73216 images
1145: 0.141893, 0.166282 avg, 0.001000 rate, 10.891670 seconds, 73280 images
1146: 0.101754, 0.159829 avg, 0.001000 rate, 10.510406 seconds, 73344 images
1147: 0.089012, 0.152748 avg, 0.001000 rate, 9.893049 seconds, 73408 images
1148: 0.132169, 0.150690 avg, 0.001000 rate, 10.257852 seconds, 73472 images
1149: 0.154193, 0.151040 avg, 0.001000 rate, 11.296079 seconds, 73536 images
1150: 0.101465, 0.146083 avg, 0.001000 rate, 9.731920 seconds, 73600 images
1151: 0.137691, 0.145243 avg, 0.001000 rate, 9.791810 seconds, 73664 images
1152: 0.111028, 0.141822 avg, 0.001000 rate, 9.021266 seconds, 73728 images
1153: 0.092838, 0.136923 avg, 0.001000 rate, 10.008092 seconds, 73792 images
1154: 0.125422, 0.135773 avg, 0.001000 rate, 9.344254 seconds, 73856 images
1155: 0.051489, 0.127345 avg, 0.001000 rate, 9.018271 seconds, 73920 images
1156: 0.076092, 0.122220 avg, 0.001000 rate, 9.877177 seconds, 73984 images
1157: 0.123633, 0.122361 avg, 0.001000 rate, 9.327655 seconds, 74048 images
1158: 0.089871, 0.119112 avg, 0.001000 rate, 9.110533 seconds, 74112 images
1159: 0.065181, 0.113719 avg, 0.001000 rate, 10.022002 seconds, 74176 images
1160: 0.136200, 0.115967 avg, 0.001000 rate, 9.177822 seconds, 74240 images
1161: 0.169115, 0.121282 avg, 0.001000 rate, 4.163919 seconds, 74304 images
1162: 0.123668, 0.121520 avg, 0.001000 rate, 4.674915 seconds, 74368 images
1163: 0.169404, 0.126309 avg, 0.001000 rate, 4.604198 seconds, 74432 images
1164: 0.227758, 0.136454 avg, 0.001000 rate, 4.278608 seconds, 74496 images
1165: 0.111937, 0.134002 avg, 0.001000 rate, 4.158321 seconds, 74560 images
1166: 0.108765, 0.131478 avg, 0.001000 rate, 4.160131 seconds, 74624 images
1167: 0.093725, 0.127703 avg, 0.001000 rate, 5.099863 seconds, 74688 images
1168: 0.104706, 0.125403 avg, 0.001000 rate, 5.049419 seconds, 74752 images
1169: 0.098962, 0.122759 avg, 0.001000 rate, 3.804503 seconds, 74816 images
1170: 0.098267, 0.120310 avg, 0.001000 rate, 5.035485 seconds, 74880 images
1171: 0.197061, 0.127985 avg, 0.001000 rate, 5.741504 seconds, 74944 images
1172: 0.090909, 0.124278 avg, 0.001000 rate, 5.290480 seconds, 75008 images
1173: 0.148517, 0.126701 avg, 0.001000 rate, 5.760578 seconds, 75072 images
1174: 0.100980, 0.124129 avg, 0.001000 rate, 5.626276 seconds, 75136 images
1175: 0.112432, 0.122960 avg, 0.001000 rate, 5.150448 seconds, 75200 images
1176: 0.110110, 0.121675 avg, 0.001000 rate, 5.967587 seconds, 75264 images
1177: 0.105598, 0.120067 avg, 0.001000 rate, 5.851629 seconds, 75328 images
1178: 0.101262, 0.118186 avg, 0.001000 rate, 5.978754 seconds, 75392 images
1179: 0.163504, 0.122718 avg, 0.001000 rate, 5.860179 seconds, 75456 images
1180: 0.100388, 0.120485 avg, 0.001000 rate, 4.955413 seconds, 75520 images
1181: 0.131706, 0.121607 avg, 0.001000 rate, 7.217641 seconds, 75584 images
1182: 0.117595, 0.121206 avg, 0.001000 rate, 7.286884 seconds, 75648 images
1183: 0.085567, 0.117642 avg, 0.001000 rate, 7.296167 seconds, 75712 images
1184: 0.082000, 0.114078 avg, 0.001000 rate, 7.169373 seconds, 75776 images
1185: 0.098262, 0.112496 avg, 0.001000 rate, 6.785494 seconds, 75840 images
1186: 0.092164, 0.110463 avg, 0.001000 rate, 7.140637 seconds, 75904 images
1187: 0.080167, 0.107433 avg, 0.001000 rate, 7.146434 seconds, 75968 images
1188: 0.122657, 0.108956 avg, 0.001000 rate, 6.175891 seconds, 76032 images
1189: 0.138255, 0.111886 avg, 0.001000 rate, 6.489725 seconds, 76096 images
1190: 0.100624, 0.110759 avg, 0.001000 rate, 7.085954 seconds, 76160 images
1191: 0.143775, 0.114061 avg, 0.001000 rate, 5.863846 seconds, 76224 images
1192: 0.114620, 0.114117 avg, 0.001000 rate, 6.191430 seconds, 76288 images
1193: 0.126456, 0.115351 avg, 0.001000 rate, 5.889235 seconds, 76352 images
1194: 0.084599, 0.112276 avg, 0.001000 rate, 5.647961 seconds, 76416 images
1195: 0.149946, 0.116043 avg, 0.001000 rate, 5.904784 seconds, 76480 images
1196: 0.088006, 0.113239 avg, 0.001000 rate, 5.998964 seconds, 76544 images
1197: 0.095002, 0.111415 avg, 0.001000 rate, 5.876618 seconds, 76608 images
1198: 0.107913, 0.111065 avg, 0.001000 rate, 5.901483 seconds, 76672 images
1199: 0.054674, 0.105426 avg, 0.001000 rate, 5.809279 seconds, 76736 images
1200: 0.082676, 0.103151 avg, 0.001000 rate, 5.030653 seconds, 76800 images
1201: 0.138971, 0.106733 avg, 0.001000 rate, 8.367348 seconds, 76864 images
1202: 0.108707, 0.106930 avg, 0.001000 rate, 9.776449 seconds, 76928 images
1203: 0.122291, 0.108466 avg, 0.001000 rate, 9.608287 seconds, 76992 images
1204: 0.106368, 0.108257 avg, 0.001000 rate, 9.047771 seconds, 77056 images
1205: 0.146407, 0.112072 avg, 0.001000 rate, 8.978085 seconds, 77120 images
1206: 0.096531, 0.110518 avg, 0.001000 rate, 9.125492 seconds, 77184 images
1207: 0.184861, 0.117952 avg, 0.001000 rate, 10.417388 seconds, 77248 images
1208: 0.086250, 0.114782 avg, 0.001000 rate, 8.899082 seconds, 77312 images
1209: 0.116164, 0.114920 avg, 0.001000 rate, 8.356682 seconds, 77376 images
1210: 0.112333, 0.114661 avg, 0.001000 rate, 9.938695 seconds, 77440 images
1211: 0.184850, 0.121680 avg, 0.001000 rate, 4.992306 seconds, 77504 images
1212: 0.124727, 0.121985 avg, 0.001000 rate, 5.010066 seconds, 77568 images
1213: 0.099368, 0.119723 avg, 0.001000 rate, 4.508715 seconds, 77632 images
1214: 0.201095, 0.127860 avg, 0.001000 rate, 4.188043 seconds, 77696 images
1215: 0.113734, 0.126448 avg, 0.001000 rate, 4.393268 seconds, 77760 images
1216: 0.084320, 0.122235 avg, 0.001000 rate, 3.795921 seconds, 77824 images
1217: 0.116186, 0.121630 avg, 0.001000 rate, 4.061321 seconds, 77888 images
1218: 0.177765, 0.127244 avg, 0.001000 rate, 4.177029 seconds, 77952 images
1219: 0.134048, 0.127924 avg, 0.001000 rate, 4.009856 seconds, 78016 images
1220: 0.111380, 0.126270 avg, 0.001000 rate, 5.049670 seconds, 78080 images
1221: 0.311774, 0.144820 avg, 0.001000 rate, 10.177729 seconds, 78144 images
1222: 0.263190, 0.156657 avg, 0.001000 rate, 9.348582 seconds, 78208 images
1223: 0.370444, 0.178036 avg, 0.001000 rate, 10.665580 seconds, 78272 images
1224: 0.234140, 0.183646 avg, 0.001000 rate, 9.281218 seconds, 78336 images
1225: 0.245731, 0.189855 avg, 0.001000 rate, 9.419324 seconds, 78400 images
1226: 0.317866, 0.202656 avg, 0.001000 rate, 10.175179 seconds, 78464 images
1227: 0.167778, 0.199168 avg, 0.001000 rate, 9.166517 seconds, 78528 images
1228: 0.247645, 0.204016 avg, 0.001000 rate, 9.178009 seconds, 78592 images
1229: 0.177570, 0.201371 avg, 0.001000 rate, 9.513065 seconds, 78656 images
1230: 0.157414, 0.196975 avg, 0.001000 rate, 10.595125 seconds, 78720 images
1231: 0.092039, 0.186482 avg, 0.001000 rate, 5.183505 seconds, 78784 images
1232: 0.112275, 0.179061 avg, 0.001000 rate, 5.114686 seconds, 78848 images
1233: 0.124225, 0.173578 avg, 0.001000 rate, 5.917285 seconds, 78912 images
1234: 0.070379, 0.163258 avg, 0.001000 rate, 5.873235 seconds, 78976 images
1235: 0.110767, 0.158009 avg, 0.001000 rate, 4.989589 seconds, 79040 images
1236: 0.094549, 0.151663 avg, 0.001000 rate, 5.551513 seconds, 79104 images
1237: 0.173207, 0.153817 avg, 0.001000 rate, 5.886114 seconds, 79168 images
1238: 0.076675, 0.146103 avg, 0.001000 rate, 4.992083 seconds, 79232 images
1239: 0.103351, 0.141828 avg, 0.001000 rate, 4.950462 seconds, 79296 images
1240: 0.074864, 0.135131 avg, 0.001000 rate, 5.365898 seconds, 79360 images
1241: 0.133490, 0.134967 avg, 0.001000 rate, 11.595309 seconds, 79424 images
1242: 0.093285, 0.130799 avg, 0.001000 rate, 11.169013 seconds, 79488 images
1243: 0.212954, 0.139014 avg, 0.001000 rate, 10.940613 seconds, 79552 images
1244: 0.148771, 0.139990 avg, 0.001000 rate, 9.809893 seconds, 79616 images
1245: 0.139747, 0.139966 avg, 0.001000 rate, 10.613422 seconds, 79680 images
1246: 0.141612, 0.140130 avg, 0.001000 rate, 10.636804 seconds, 79744 images
1247: 0.115499, 0.137667 avg, 0.001000 rate, 10.478204 seconds, 79808 images
1248: 0.111588, 0.135059 avg, 0.001000 rate, 10.309958 seconds, 79872 images
1249: 0.128317, 0.134385 avg, 0.001000 rate, 10.769128 seconds, 79936 images
1250: 0.110221, 0.131969 avg, 0.001000 rate, 10.162586 seconds, 80000 images
1251: 0.102380, 0.129010 avg, 0.001000 rate, 10.577092 seconds, 80064 images
1252: 0.098625, 0.125971 avg, 0.001000 rate, 10.440350 seconds, 80128 images
1253: 0.084322, 0.121806 avg, 0.001000 rate, 11.054334 seconds, 80192 images
1254: 0.126056, 0.122231 avg, 0.001000 rate, 11.320744 seconds, 80256 images
1255: 0.143806, 0.124389 avg, 0.001000 rate, 10.798380 seconds, 80320 images
1256: 0.092006, 0.121151 avg, 0.001000 rate, 10.655145 seconds, 80384 images
1257: 0.126132, 0.121649 avg, 0.001000 rate, 11.178229 seconds, 80448 images
1258: 0.229305, 0.132415 avg, 0.001000 rate, 10.097331 seconds, 80512 images
1259: 0.128560, 0.132029 avg, 0.001000 rate, 11.213924 seconds, 80576 images
1260: 0.207740, 0.139600 avg, 0.001000 rate, 11.272355 seconds, 80640 images
1261: 0.168162, 0.142456 avg, 0.001000 rate, 4.977573 seconds, 80704 images
1262: 0.118138, 0.140025 avg, 0.001000 rate, 5.666098 seconds, 80768 images
1263: 0.110114, 0.137033 avg, 0.001000 rate, 5.202207 seconds, 80832 images
1264: 0.134956, 0.136826 avg, 0.001000 rate, 5.422655 seconds, 80896 images
1265: 0.093289, 0.132472 avg, 0.001000 rate, 4.741129 seconds, 80960 images
1266: 0.113856, 0.130610 avg, 0.001000 rate, 4.737577 seconds, 81024 images
1267: 0.114936, 0.129043 avg, 0.001000 rate, 5.391485 seconds, 81088 images
1268: 0.107494, 0.126888 avg, 0.001000 rate, 5.368300 seconds, 81152 images
1269: 0.120985, 0.126298 avg, 0.001000 rate, 5.499282 seconds, 81216 images
1270: 0.090353, 0.122703 avg, 0.001000 rate, 5.595109 seconds, 81280 images
1271: 0.261018, 0.136535 avg, 0.001000 rate, 8.193870 seconds, 81344 images
1272: 0.118721, 0.134753 avg, 0.001000 rate, 8.510372 seconds, 81408 images
1273: 0.138869, 0.135165 avg, 0.001000 rate, 8.526723 seconds, 81472 images
1274: 0.138235, 0.135472 avg, 0.001000 rate, 7.752716 seconds, 81536 images
1275: 0.114560, 0.133381 avg, 0.001000 rate, 7.465801 seconds, 81600 images
1276: 0.063275, 0.126370 avg, 0.001000 rate, 8.423407 seconds, 81664 images
1277: 0.188753, 0.132608 avg, 0.001000 rate, 8.373436 seconds, 81728 images
1278: 0.106592, 0.130007 avg, 0.001000 rate, 7.396888 seconds, 81792 images
1279: 0.080474, 0.125053 avg, 0.001000 rate, 8.347346 seconds, 81856 images
1280: 0.105343, 0.123082 avg, 0.001000 rate, 7.837193 seconds, 81920 images
1281: 0.119906, 0.122765 avg, 0.001000 rate, 6.413021 seconds, 81984 images
1282: 0.227932, 0.133282 avg, 0.001000 rate, 6.839732 seconds, 82048 images
1283: 0.097452, 0.129699 avg, 0.001000 rate, 7.915773 seconds, 82112 images
1284: 0.062595, 0.122988 avg, 0.001000 rate, 6.804577 seconds, 82176 images
1285: 0.078308, 0.118520 avg, 0.001000 rate, 7.033998 seconds, 82240 images
1286: 0.073247, 0.113993 avg, 0.001000 rate, 7.679969 seconds, 82304 images
1287: 0.077242, 0.110318 avg, 0.001000 rate, 6.706242 seconds, 82368 images
1288: 0.086088, 0.107895 avg, 0.001000 rate, 7.538219 seconds, 82432 images
1289: 0.093177, 0.106423 avg, 0.001000 rate, 7.517207 seconds, 82496 images
1290: 0.088302, 0.104611 avg, 0.001000 rate, 6.305835 seconds, 82560 images
1291: 0.120472, 0.106197 avg, 0.001000 rate, 6.127953 seconds, 82624 images
1292: 0.082602, 0.103837 avg, 0.001000 rate, 7.308441 seconds, 82688 images
1293: 0.074568, 0.100910 avg, 0.001000 rate, 6.484032 seconds, 82752 images
1294: 0.100619, 0.100881 avg, 0.001000 rate, 6.168668 seconds, 82816 images
1295: 0.125640, 0.103357 avg, 0.001000 rate, 6.872517 seconds, 82880 images
1296: 0.075764, 0.100598 avg, 0.001000 rate, 7.163317 seconds, 82944 images
1297: 0.095424, 0.100081 avg, 0.001000 rate, 6.794437 seconds, 83008 images
1298: 0.071963, 0.097269 avg, 0.001000 rate, 6.125905 seconds, 83072 images
1299: 0.120000, 0.099542 avg, 0.001000 rate, 5.966480 seconds, 83136 images
1300: 0.058332, 0.095421 avg, 0.001000 rate, 7.280207 seconds, 83200 images
1301: 0.063542, 0.092233 avg, 0.001000 rate, 7.103665 seconds, 83264 images
1302: 0.103363, 0.093346 avg, 0.001000 rate, 7.121720 seconds, 83328 images
1303: 0.063320, 0.090343 avg, 0.001000 rate, 6.527661 seconds, 83392 images
1304: 0.067329, 0.088042 avg, 0.001000 rate, 6.538775 seconds, 83456 images
1305: 0.074523, 0.086690 avg, 0.001000 rate, 7.464597 seconds, 83520 images
1306: 0.131867, 0.091208 avg, 0.001000 rate, 7.294440 seconds, 83584 images
1307: 0.069326, 0.089019 avg, 0.001000 rate, 6.627640 seconds, 83648 images
1308: 0.081358, 0.088253 avg, 0.001000 rate, 6.548630 seconds, 83712 images
1309: 0.090173, 0.088445 avg, 0.001000 rate, 7.825230 seconds, 83776 images
1310: 0.101795, 0.089780 avg, 0.001000 rate, 7.209557 seconds, 83840 images
1311: 0.066362, 0.087438 avg, 0.001000 rate, 6.814708 seconds, 83904 images
1312: 0.112025, 0.089897 avg, 0.001000 rate, 7.025371 seconds, 83968 images
1313: 0.081673, 0.089075 avg, 0.001000 rate, 7.106464 seconds, 84032 images
1314: 0.039356, 0.084103 avg, 0.001000 rate, 7.955124 seconds, 84096 images
1315: 0.106906, 0.086383 avg, 0.001000 rate, 6.869588 seconds, 84160 images
1316: 0.089816, 0.086726 avg, 0.001000 rate, 7.114473 seconds, 84224 images
1317: 0.064774, 0.084531 avg, 0.001000 rate, 7.782449 seconds, 84288 images
1318: 0.058175, 0.081895 avg, 0.001000 rate, 6.804460 seconds, 84352 images
1319: 0.073092, 0.081015 avg, 0.001000 rate, 7.877155 seconds, 84416 images
1320: 0.059527, 0.078866 avg, 0.001000 rate, 7.155785 seconds, 84480 images
1321: 0.144981, 0.085478 avg, 0.001000 rate, 9.675943 seconds, 84544 images
1322: 0.081508, 0.085081 avg, 0.001000 rate, 9.798838 seconds, 84608 images
1323: 0.085735, 0.085146 avg, 0.001000 rate, 9.427926 seconds, 84672 images
1324: 0.144161, 0.091048 avg, 0.001000 rate, 9.169435 seconds, 84736 images
1325: 0.106465, 0.092589 avg, 0.001000 rate, 10.638930 seconds, 84800 images
1326: 0.079139, 0.091244 avg, 0.001000 rate, 10.360056 seconds, 84864 images
1327: 0.130000, 0.095120 avg, 0.001000 rate, 10.419843 seconds, 84928 images
1328: 0.065380, 0.092146 avg, 0.001000 rate, 9.507691 seconds, 84992 images
1329: 0.114451, 0.094376 avg, 0.001000 rate, 9.181932 seconds, 85056 images
1330: 0.069032, 0.091842 avg, 0.001000 rate, 10.400451 seconds, 85120 images
1331: 0.194933, 0.102151 avg, 0.001000 rate, 5.425993 seconds, 85184 images
1332: 0.068612, 0.098797 avg, 0.001000 rate, 5.335029 seconds, 85248 images
1333: 0.068364, 0.095754 avg, 0.001000 rate, 5.410041 seconds, 85312 images
1334: 0.110397, 0.097218 avg, 0.001000 rate, 4.990790 seconds, 85376 images
1335: 0.201989, 0.107695 avg, 0.001000 rate, 4.319476 seconds, 85440 images
1336: 0.087652, 0.105691 avg, 0.001000 rate, 3.897542 seconds, 85504 images
1337: 0.094587, 0.104581 avg, 0.001000 rate, 5.546385 seconds, 85568 images
1338: 0.082628, 0.102385 avg, 0.001000 rate, 5.612337 seconds, 85632 images
1339: 0.133523, 0.105499 avg, 0.001000 rate, 5.570195 seconds, 85696 images
1340: 0.072327, 0.102182 avg, 0.001000 rate, 5.319539 seconds, 85760 images
1341: 0.170618, 0.109026 avg, 0.001000 rate, 8.343941 seconds, 85824 images
1342: 0.138122, 0.111935 avg, 0.001000 rate, 8.345253 seconds, 85888 images
1343: 0.097580, 0.110500 avg, 0.001000 rate, 8.546957 seconds, 85952 images
1344: 0.145130, 0.113963 avg, 0.001000 rate, 7.583402 seconds, 86016 images
1345: 0.060638, 0.108630 avg, 0.001000 rate, 7.619038 seconds, 86080 images
1346: 0.103301, 0.108097 avg, 0.001000 rate, 8.771281 seconds, 86144 images
1347: 0.131625, 0.110450 avg, 0.001000 rate, 8.650357 seconds, 86208 images
1348: 0.089718, 0.108377 avg, 0.001000 rate, 8.660113 seconds, 86272 images
1349: 0.149082, 0.112447 avg, 0.001000 rate, 7.206475 seconds, 86336 images
1350: 0.061371, 0.107340 avg, 0.001000 rate, 8.406113 seconds, 86400 images
1351: 0.137471, 0.110353 avg, 0.001000 rate, 10.689126 seconds, 86464 images
1352: 0.083214, 0.107639 avg, 0.001000 rate, 10.913425 seconds, 86528 images
1353: 0.090591, 0.105934 avg, 0.001000 rate, 10.875092 seconds, 86592 images
1354: 0.087065, 0.104047 avg, 0.001000 rate, 12.036772 seconds, 86656 images
1355: 0.130847, 0.106727 avg, 0.001000 rate, 11.282225 seconds, 86720 images
1356: 0.137813, 0.109836 avg, 0.001000 rate, 11.727354 seconds, 86784 images
1357: 0.139873, 0.112839 avg, 0.001000 rate, 11.554349 seconds, 86848 images
